Customer_ID,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais
2906,08/03/2006,43467.71,4084.0,3013.63,UCRANIA
2907,20/11/1998,40335.17,3707.0,4901.36,NICA
2908,11/06/2024,,2779.0,,españa
2909,29/06/2000,18533.79,8262.0,7117.01,argentinaAfganistan
2910,18/06/2010,33109.58,5244.0,7676.97,india
2911,31/10/1984,31368.43,4539.0,7487.46,Rusia
2912,09/05/2007,9965.66,4607.0,9458.93,México
2913,27/12/2015,20093.36,8859.0,4389.5,corea
2914,14/08/1997,10055.71,9752.0,,México
2915,10/11/1996,26011.3,7742.0,1661.41,mex
2916,24/07/2013,49516.19,4759.0,6576.84,rusia
2917,10/12/2017,22884.79,7631.0,1491.71,PE CAUSA
2918,19/05/2024,33880.71,58.0,3674.41,Ucrania
2919,01/07/1985,41247.37,4300.0,4370.75,CHINA
2920,11/04/2002,46626.06,9260.0,213.59,CHINA
2921,,9182.57,8612.0,9270.15,Ucrania
2922,05/08/2011,32242.69,3887.0,9236.79,
2923,25/12/1986,6092.56,8216.0,129.96,ucraia
2924,30/10/2007,24475.63,2046.0,1586.36,Peru
2925,25/07/1999,23351.86,9114.0,1865.44,ES
2926,,35133.33,7490.0,3616.51,afganistan
2927,22/04/1985,32779.55,3853.0,1221.38,China
2928,23/11/2004,2687.0,3005.0,6542.71,MEXICO
2929,04/03/2020,4291.95,4476.0,7451.58,ARG
2930,29/05/2019,31540.89,9186.0,,ES
2931,11/05/2019,27061.69,803.0,1773.74,RUS
2932,27/05/2001,6000.86,9469.0,6055.57,COL
2933,27/02/2013,9146.5,3999.0,1818.53,Peru
2934,,8857.7,3722.0,2878.26,España
2935,29/08/2006,39622.93,3032.0,,USA
2936,24/08/2014,10288.8,,,USA
2937,09/07/2008,49467.7,1707.0,,mx
2938,01/10/2013,9448.47,3833.0,9507.32,peruColombia
2939,02/08/1991,,2922.0,3271.93,corea
2940,12/07/2018,33157.6,1356.0,6554.22,India
2941,17/11/2012,15079.53,8329.0,2591.99,COL
2942,27/03/2013,34725.29,4890.0,8679.22,mx
2943,28/02/2013,49710.22,9277.0,1846.04,Peru
2944,24/02/1993,46254.29,9872.0,5257.11,China
2945,12/11/1986,19273.59,1365.0,1142.78,mx
2946,03/11/1995,,,2944.01,CA
2947,18/08/2020,33343.32,8926.0,,mx
2948,02/07/2010,36483.46,3891.0,8505.89,CA
2949,29/07/2000,20549.66,1631.0,4178.51,España
2950,17/02/2017,,3351.0,7406.45,colombia
2951,,26922.86,,9995.3,UCRANIA
2952,23/06/1986,20561.85,6505.0,3410.83,Ind
2953,15/07/2013,11811.57,7061.0,156.98,rusia
2954,22/02/2004,20022.09,6483.0,2945.91,corea
2955,03/06/2021,16555.2,1132.0,8754.51,MEXICO
2956,,39486.5,1403.0,6288.1,USA
2957,24/05/2000,44084.01,4479.0,9975.7,Peru
2958,09/11/2019,12412.03,6570.0,,rusia
2959,05/01/2020,35352.18,8816.0,8820.05,MEXICO
2960,02/08/2015,38803.18,5398.0,6012.33,ES
2961,11/04/2017,32024.06,5639.0,9989.3,España
2962,01/10/2002,24825.15,,9272.36,Rusia
2963,21/08/2001,14570.13,6704.0,963.03,MEXICO
2964,,48283.6,3592.0,7261.79,Argentina
2965,17/07/2003,20060.68,7020.0,5409.82,PE CAUSA
2966,10/02/1992,21259.24,9655.0,3272.45,ES
2967,24/07/2000,,7136.0,,jap
2968,,22222.76,928.0,7955.77,Rusia
2969,22/11/1996,15132.98,7184.0,9408.55,colombia
2970,20/10/2015,37540.88,4497.0,,Japon
2971,22/12/1986,,,3560.02,Japon
2972,03/03/2008,14850.24,2458.0,7495.42,ARG
2973,,33347.78,4574.0,4462.08,mx
2974,24/03/2003,44106.37,3222.0,8269.2,España
2975,,14753.74,2043.0,,ucraia
2976,17/02/1996,3920.25,4030.0,2962.64,CHINA
2977,08/07/2021,20410.68,5403.0,8206.36,USA
2978,,49078.02,695.0,7491.4,
2979,30/10/2021,24512.07,868.0,6091.68,argentinaAfganistan
2980,22/06/2016,17778.75,8407.0,861.47,jap
2981,20/06/2024,41807.42,9286.0,3579.81,mex
2982,24/12/2024,,4067.0,7310.26,colombia
2983,16/01/2024,43173.9,1126.0,8161.6,Ind
2984,03/07/2012,33979.88,,7560.94,españa
2985,18/05/1995,47600.91,6595.0,4063.93,NICA
2986,15/03/2009,21260.19,1345.0,7223.73,NICA
2987,23/07/2007,18690.8,366.0,8120.66,corea
2988,,23102.73,182.0,856.54,Nicaragua
2989,,6720.14,5614.0,7063.26,USA
2990,01/08/2001,49540.68,1367.0,8842.61,rusia
2991,05/06/2020,44808.63,8157.0,6446.39,UCRANIA
2992,18/05/2015,5045.47,6544.0,5134.36,China
2993,04/12/2010,,3818.0,3941.25,ucraia
2994,08/07/2008,15001.78,679.0,6358.07,ARG
2995,18/01/1999,32826.61,3348.0,8422.16,ucraia
2996,14/06/2000,17564.14,36.0,6743.32,Peru
2997,25/09/1988,44440.04,473.0,3701.78,japon
2998,17/06/1999,19093.35,7292.0,2020.7,mx
2999,12/05/1993,41675.82,2624.0,,españa
3000,29/03/1989,45842.84,2621.0,6901.06,india
3001,25/07/2024,28417.4,7733.0,5827.95,USA
3002,10/08/1993,29855.35,8937.0,1185.61,COREA
3003,28/03/1990,3410.74,,2473.81,AFG
3004,20/07/2001,23240.76,1085.0,9345.18,nicaragua
3005,25/04/1991,13849.68,5398.0,6235.79,japon
3006,,41703.19,5618.0,217.12,India
3007,25/06/2008,24034.87,1348.0,9022.68,china
3008,,36650.13,268.0,7875.88,japon
3009,02/03/1989,,5098.0,7508.89,canada
3010,18/04/1992,40810.71,5940.0,1796.83,COREA
3011,04/02/1990,12638.63,2552.0,3396.42,Argentina
3012,,5918.58,,2245.54,india
3013,30/10/1998,43216.71,641.0,2206.03,RUS
3014,25/01/2006,6624.54,220.0,7807.69,colombia
3015,29/01/2000,8821.55,8445.0,8896.0,Japon
3016,03/04/1986,13367.82,5505.0,848.84,rusia
3017,25/07/2006,,3806.0,,USA
3018,25/02/2023,27158.16,1703.0,696.97,Ind
3019,24/10/2013,7909.44,3909.0,5153.63,Japon
3020,27/07/2011,18692.49,4952.0,464.05,CHINA
3021,28/01/1995,41639.2,5026.0,3746.77,nicaragua
3022,31/08/2010,,5454.0,3156.67,colombia
3023,24/12/1992,29506.55,9740.0,3795.89,AFG
3024,27/06/1998,,9966.0,1939.82,España
3025,14/12/1997,42214.63,,1575.2,AFG
3026,03/09/2000,1120.68,8397.0,2130.77,peruColombia
3027,25/08/2016,37786.7,9071.0,875.07,españa
3028,05/01/1989,45874.38,5301.0,2821.0,PE CAUSA
3029,17/03/2002,17634.48,2648.0,8985.41,india
3030,25/05/2015,35855.88,8662.0,8103.47,CA
3031,12/11/2016,3835.38,6461.0,8751.87,Ucrania
3032,12/03/1993,10095.59,4765.0,6067.41,México
3033,,8394.86,5059.0,6031.42,india
3034,23/06/1983,31906.8,3570.0,1269.28,jap
3035,20/08/2018,29844.9,8001.0,477.9,mx
3036,21/01/1989,33886.51,6459.0,9301.24,México
3037,05/07/1986,37455.23,4802.0,6523.46,peruColombia
3038,16/09/2010,7421.98,5213.0,7139.23,china
3039,29/05/2008,2970.61,4719.0,,peruColombia
3040,16/03/1997,25300.56,1956.0,5747.14,afganistan
3041,20/05/1987,16603.32,,6747.99,mex
3042,24/06/2021,5552.19,7464.0,3615.17,China
3043,31/01/2018,,5209.0,9678.16,peruColombia
3044,21/03/2011,2825.93,9093.0,3069.32,Canadá
3045,05/02/1995,46131.65,6612.0,,India
3046,10/06/2016,36224.62,3283.0,3698.58,CHINA
3047,,13424.3,6047.0,8582.4,España
3048,04/10/2022,38256.5,7424.0,9490.31,UCRANIA
3049,25/03/2017,14939.02,1214.0,7608.0,China
3050,26/03/1986,16161.46,1558.0,5422.33,afganistan
3051,16/07/1985,,314.0,6833.47,us
3052,09/07/1988,25194.95,,9216.39,afganistan
3053,26/06/2005,35261.02,6161.0,7298.71,corea
3054,06/09/2000,43150.23,6126.0,,CA
3055,12/08/1999,34018.33,5645.0,8013.72,japon
3056,01/01/1996,11047.2,5984.0,9750.53,ARG
3057,,3378.06,4378.0,8269.42,PE CAUSA
3058,05/10/1984,6559.46,,6662.98,India
3059,13/05/1983,10580.12,2829.0,8773.88,Ind
3060,29/06/1989,37228.55,2176.0,6668.48,india
3061,,25197.01,3295.0,9555.05,china
3062,31/01/2012,47391.03,2586.0,6545.68,Peru
3063,08/08/2013,6718.18,1321.0,8562.2,nicaragua
3064,18/11/2001,31260.31,1076.0,267.07,Japon
3065,28/04/2006,,,,rusia
3066,30/12/1996,9777.0,,5847.28,mx
3067,17/07/1994,45943.51,1195.0,9429.68,España
3068,09/08/2020,25789.8,3407.0,3593.23,MEXICO
3069,28/10/2012,49960.99,7147.0,8131.68,ARG
3070,,1009.04,1276.0,5056.85,ucraia
3071,,8027.49,1439.0,4141.18,PE CAUSA
3072,25/05/2004,20873.91,3522.0,1666.35,China
3073,,23517.05,,1513.86,us
3074,15/01/2013,43382.35,6303.0,8402.4,AFG
3075,04/04/2015,6827.92,817.0,335.65,Estados Unidos
3076,,18539.12,1217.0,8024.86,India
3077,28/10/2006,19590.24,3480.0,1861.75,Peru
3078,11/10/1989,23879.4,2615.0,1925.03,Argentina
3079,,37786.9,4045.0,7876.68,ucraia
3080,23/03/2001,7298.73,419.0,456.83,Argentina
3081,01/04/1998,48541.48,5383.0,1097.78,peruColombia
3082,18/09/1998,14851.53,2700.0,2403.96,argentinaAfganistan
3083,08/12/2023,34072.61,8703.0,8956.47,ARG
3084,06/08/2016,,9557.0,5095.9,ucraia
3085,02/09/2018,28376.2,3557.0,1923.32,
3086,28/06/1986,39508.71,62.0,6473.6,canada
3087,08/06/2009,27250.19,6705.0,2280.61,Peru
3088,07/02/1993,31022.31,4799.0,370.18,España
3089,28/06/1983,26202.57,1877.0,9229.59,COREA
3090,12/07/1996,23062.12,,6935.29,corea
3091,09/03/1990,45052.38,,,Argentina
3092,20/07/1984,13268.16,7766.0,2041.16,canada
3093,13/06/2013,39433.79,2971.0,2782.26,India
3094,28/09/2000,49363.29,1409.0,5848.49,CA
3095,15/02/2008,49359.83,2961.0,8746.7,España
3096,12/04/2001,,,9898.39,COREA
3097,06/10/1989,4434.09,1625.0,5083.33,CA
3098,21/06/1993,,,5230.87,colombia
3099,05/11/1995,38237.46,6662.0,3601.73,Ucrania
3100,21/11/2014,,1359.0,6911.72,MEXICO
3101,25/06/1991,18461.25,3589.0,,ucraia
3102,17/09/1992,30355.98,6173.0,5013.94,Ucrania
3103,29/11/2000,47745.45,727.0,2237.48,argentinaAfganistan
3104,24/10/1991,18818.32,5589.0,,Rusia
3105,06/01/1993,24394.46,7305.0,3848.54,nicaragua
3106,20/08/2021,14173.6,9360.0,5874.44,NICA
3107,09/11/1997,7279.06,4347.0,4078.6,USA
3108,25/12/1990,1503.31,,9890.55,nicaragua
3109,,22758.49,8634.0,1887.09,japon
3110,20/02/1990,32426.14,9296.0,7829.58,UCRANIA
3111,13/03/2012,1589.71,8323.0,9183.99,Japon
3112,12/10/1995,49165.43,1517.0,9413.82,MEXICO
3113,,,1831.0,7157.3,jap
3114,12/03/2012,,1601.0,3376.59,peruColombia
3115,,21627.71,525.0,5542.01,China
3116,04/09/1987,3454.89,3962.0,872.97,Rusia
3117,28/08/2016,41788.1,3228.0,8710.93,Rusia
3118,,12611.74,4171.0,3531.23,nicaragua
3119,14/11/2000,14498.6,256.0,,canada
3120,16/02/1994,28793.7,1344.0,6807.51,Ucrania
3121,23/05/2019,24746.12,5990.0,5316.5,Estados Unidos
3122,10/04/1984,6454.55,9296.0,7666.05,corea
3123,01/02/2002,13153.85,8092.0,8442.44,Peru
3124,09/05/1999,25146.17,5944.0,,peruColombia
3125,07/03/2011,36044.01,9982.0,2683.7,China
3126,01/09/2004,19115.87,1895.0,9834.13,Peru
3127,17/10/2011,,1325.0,9360.55,ES
3128,26/08/1985,19767.22,1336.0,,ES
3129,04/10/1989,3095.31,3390.0,9305.77,Estados Unidos
3130,02/06/2010,,6283.0,5945.15,china
3131,09/04/2000,33432.38,2743.0,3737.99,corea
3132,31/05/2003,19757.17,,9309.02,China
3133,17/04/2009,11354.98,4100.0,,Estados Unidos
3134,05/02/2025,31743.54,422.0,8477.75,canada
3135,12/12/1987,12259.19,7376.0,3756.24,CHINA
3136,09/10/1995,45435.16,4228.0,4944.57,NICA
3137,,42240.81,2932.0,5262.49,Ind
3138,22/03/1996,22870.21,2402.0,5426.59,
3139,08/09/2024,,,6472.62,china
3140,30/11/2008,22588.52,,5529.3,Argentina
3141,20/07/2008,49584.11,1970.0,,
3142,03/01/2020,34401.73,3466.0,3900.27,argentinaAfganistan
3143,,34526.67,2488.0,5844.83,España
3144,08/06/1995,13087.69,7142.0,450.74,japon
3145,14/10/1998,2350.47,7395.0,4811.37,China
3146,17/02/2023,39766.05,,9812.57,ES
3147,21/12/2005,6488.34,8476.0,175.12,jap
3148,11/12/2014,39355.53,5392.0,6020.1,canada
3149,,,357.0,6546.5,india
3150,26/10/2017,10464.85,9513.0,5539.13,AFG
3151,04/10/1985,36655.38,8976.0,7481.96,PE CAUSA
3152,09/09/2020,25924.87,7955.0,4963.56,canada
3153,03/10/2022,24799.47,3664.0,4325.87,CHINA
3154,28/11/2022,16059.21,1608.0,4016.49,Peru
3155,21/10/2000,13074.65,7771.0,,México
3156,07/03/2025,,,6217.22,COL
3157,22/08/2003,48459.62,2793.0,,China
3158,28/03/2013,29483.63,3374.0,1779.98,corea
3159,08/04/2019,28220.59,1799.0,4759.96,Canadá
3160,10/12/1983,30093.87,8205.0,2541.15,NICA
3161,01/08/2019,36143.5,,6166.89,nicaragua
3162,02/01/2013,36319.65,2847.0,9164.03,Rusia
3163,14/01/1996,43468.14,,9397.76,CA
3164,,4881.2,9562.0,8929.59,MEXICO
3165,,,7667.0,7601.96,Estados Unidos
3166,30/07/2012,2241.65,3151.0,2121.42,japon
3167,06/04/2003,37716.06,,700.82,Peru
3168,06/08/2019,7690.66,7146.0,671.42,Argentina
3169,,49257.9,1584.0,1692.07,
3170,25/11/2003,37562.01,4997.0,2392.18,Ucrania
3171,30/03/1994,33708.18,,3101.42,NICA
3172,31/12/2000,10347.44,5147.0,5365.5,UCRANIA
3173,,15063.13,6072.0,3088.38,Japon
3174,31/01/1985,38997.67,2350.0,9727.64,peruColombia
3175,28/03/1995,36322.83,,9693.5,japon
3176,26/05/2010,21099.24,2604.0,,RUS
3177,10/04/2010,11079.94,3419.0,573.28,India
3178,24/05/2010,16652.32,5180.0,5260.35,Ind
3179,09/04/2016,17849.22,6777.0,325.91,Ucrania
3180,25/06/2012,45723.08,80.0,490.21,mx
3181,09/11/2006,15152.62,8066.0,311.91,COL
3182,06/01/2002,31414.89,4942.0,6868.41,japon
3183,24/10/1994,15845.17,,7732.82,canada
3184,,47368.53,7945.0,6452.28,nicaragua
3185,11/08/2011,39747.92,8852.0,7017.84,Ind
3186,01/10/1995,4468.38,1568.0,2451.74,mex
3187,09/08/1999,22926.3,4054.0,8006.57,PE CAUSA
3188,01/06/1991,13286.53,4185.0,8947.55,India
3189,24/06/1984,17097.48,5658.0,,ES
3190,01/10/2022,,3047.0,1475.38,colombia
3191,,,1984.0,3461.13,nicaragua
3192,27/04/2018,,8160.0,6134.36,rusia
3193,06/07/1993,41957.21,6751.0,189.52,COREA
3194,10/08/2002,9938.75,5993.0,3332.16,COL
3195,21/10/2020,19151.13,3821.0,9723.63,CA
3196,13/07/2007,13713.87,9424.0,3233.57,México
3197,30/11/2020,18687.04,71.0,9582.97,jap
3198,05/04/2012,10801.13,3240.0,1927.19,RUS
3199,29/05/2005,11606.29,2865.0,319.68,Rusia
3200,12/07/2000,2380.41,3275.0,2307.46,argentinaAfganistan
3201,13/01/1988,37326.35,4515.0,8385.7,ARG
3202,25/10/1988,14311.45,7179.0,653.29,colombia
3203,,39803.15,65.0,,Canadá
3204,10/01/2010,33902.24,1922.0,2730.18,Ind
3205,,43806.78,8458.0,7537.4,corea
3206,06/06/1995,11039.58,7613.0,417.07,Argentina
3207,17/06/2000,42538.72,8831.0,9832.72,Ind
3208,24/10/1989,32815.31,3907.0,2057.8,PE CAUSA
3209,31/03/1999,41835.86,1022.0,8000.81,Nicaragua
3210,26/10/1994,12034.75,1480.0,9554.04,nicaragua
3211,03/10/1997,42750.19,5108.0,9268.12,COL
3212,21/06/2019,3746.57,4896.0,8995.47,india
3213,09/09/1997,,2961.0,1384.84,canada
3214,14/05/1988,46669.94,5813.0,,Argentina
3215,,2368.8,3148.0,4823.28,México
3216,21/08/1998,,5449.0,1021.37,corea
3217,09/08/2012,48213.57,7006.0,5612.44,COL
3218,04/09/1989,28024.19,6182.0,9155.62,colombia
3219,17/12/1996,39661.4,,2683.84,us
3220,08/03/2013,6221.22,4394.0,1982.22,RUS
3221,09/11/1983,16945.68,4750.0,4242.82,Peru
3222,31/01/2007,14788.25,7794.0,204.17,India
3223,25/12/1997,7710.94,9717.0,6531.83,CA
3224,06/05/1985,21295.4,3996.0,7588.86,corea
3225,04/06/2006,12195.51,1595.0,4643.93,COREA
3226,28/10/1999,,8665.0,4124.68,Ucrania
3227,05/08/2018,25121.01,,4477.67,india
3228,27/06/2005,6299.57,6304.0,7795.23,Ind
3229,11/04/2008,11936.15,6690.0,3412.49,rusia
3230,20/12/2001,11699.91,762.0,6831.89,mex
3231,02/05/1983,41032.32,,8007.4,jap
3232,10/08/2012,,3134.0,3251.22,México
3233,,44790.98,6608.0,,nicaragua
3234,09/02/2022,7898.01,3735.0,7118.34,Nicaragua
3235,03/12/2016,20614.37,245.0,1191.13,nicaragua
3236,,20645.54,4194.0,2290.11,Ind
3237,20/01/2011,12943.32,696.0,8952.53,España
3238,,30246.32,204.0,7934.83,ucraia
3239,01/03/1986,48233.47,8418.0,1112.04,India
3240,18/06/2023,47183.73,1463.0,4786.29,ucraia
3241,08/05/2006,19801.74,6491.0,1190.13,NICA
3242,18/06/2012,6300.32,1655.0,9252.5,colombia
3243,25/12/2012,31073.19,,3920.88,CHINA
3244,14/05/2018,13377.36,480.0,7175.73,Estados Unidos
3245,25/04/2007,17649.78,8745.0,6950.24,UCRANIA
3246,10/11/2000,30613.81,,2778.88,corea
3247,24/04/2008,,7968.0,6532.49,RUS
3248,24/06/1994,12699.58,9284.0,1622.14,México
3249,05/04/2022,15003.55,678.0,5634.14,peruColombia
3250,13/01/2009,10048.77,8323.0,765.44,AFG
3251,01/09/1992,5252.35,9323.0,1464.68,us
3252,11/12/1998,1946.03,1943.0,5700.21,MEXICO
3253,24/02/1985,22766.11,7606.0,2724.77,RUS
3254,19/09/1991,7639.44,8561.0,7364.01,rusia
3255,20/07/2011,28645.11,7759.0,,china
3256,10/06/2021,,6270.0,6277.74,COL
3257,06/04/2023,,951.0,292.04,NICA
3258,23/11/1987,29218.79,6225.0,7592.56,Estados Unidos
3259,20/12/2024,16607.11,8297.0,3896.66,Canadá
3260,13/02/1986,49620.64,2446.0,3504.62,México
3261,19/04/2002,15892.68,,9939.6,Peru
3262,17/04/1997,32909.1,,9179.75,Rusia
3263,29/03/1992,44257.94,970.0,7959.25,China
3264,19/10/2002,28464.25,,5305.4,AFG
3265,28/02/1992,35474.92,8845.0,,Estados Unidos
3266,07/11/2016,26815.57,8826.0,4748.49,PE CAUSA
3267,29/08/2007,37544.37,5613.0,459.05,Ucrania
3268,30/09/2018,13014.23,7269.0,3825.88,ES
3269,05/09/1993,13758.82,9159.0,9542.31,PE CAUSA
3270,21/11/1983,,393.0,3406.4,México
3271,20/03/1983,32776.7,2942.0,3344.65,china
3272,24/10/2018,11413.26,,2724.89,España
3273,07/04/2013,18293.45,7618.0,901.53,mx
3274,16/08/2005,34076.92,7403.0,6816.3,NICA
3275,01/05/2013,13753.72,6238.0,3080.97,ARG
3276,22/09/2021,,7763.0,6308.37,Ucrania
3277,04/12/2015,13736.07,3912.0,780.2,Estados Unidos
3278,30/06/2003,45992.35,9778.0,4529.83,Japon
3279,18/01/1988,26959.1,,9184.37,china
3280,02/07/1989,6255.21,2849.0,7615.61,argentinaAfganistan
3281,28/06/2023,17010.34,2387.0,2652.42,Argentina
3282,04/07/2013,38474.22,1485.0,4362.46,ES
3283,24/09/1999,41811.46,6814.0,8625.59,argentinaAfganistan
3284,,25967.77,9132.0,9907.64,canada
3285,,17550.43,1476.0,1468.51,canada
3286,20/03/1988,4172.4,,4570.81,us
3287,21/01/2004,,218.0,,UCRANIA
3288,15/05/1993,24071.54,9433.0,5670.58,MEXICO
3289,02/10/2001,22463.03,5290.0,4561.01,ucraia
3290,30/03/2010,19660.85,2262.0,2972.38,peruColombia
3291,02/07/2017,17251.45,3804.0,3305.74,Canadá
3292,31/12/2004,,6013.0,,Japon
3293,27/10/2000,4936.87,3988.0,343.17,ARG
3294,01/12/2008,37267.25,6083.0,9665.38,Argentina
3295,12/03/2010,26997.11,6658.0,8867.22,Ucrania
3296,12/10/2014,47803.51,9163.0,1692.28,jap
3297,,23555.17,3289.0,2089.16,ES
3298,02/06/1996,37255.06,6243.0,7557.89,Japon
3299,28/12/2024,44006.58,5101.0,1767.71,corea
3300,06/07/2003,44708.12,1461.0,9013.24,nicaragua
3301,23/04/2015,15560.64,6191.0,7628.07,Nicaragua
3302,05/09/1985,38077.34,4457.0,1115.4,RUS
3303,04/06/2016,1577.39,5385.0,9597.84,NICA
3304,17/10/2016,6052.83,7482.0,8592.54,corea
3305,29/07/2000,22725.74,2629.0,6693.77,China
3306,01/02/1990,,1413.0,8679.44,COREA
3307,21/12/2001,5080.92,,7576.0,india
3308,06/06/2001,47007.27,,7540.6,españa
3309,,1501.2,9679.0,8325.82,AFG
3310,24/07/2019,30293.36,960.0,5674.52,Rusia
3311,07/08/1991,44576.39,4782.0,6687.42,afganistan
3312,26/10/1993,49880.64,4467.0,9140.86,mx
3313,20/01/1994,35422.97,832.0,8192.97,México
3314,30/10/2000,16092.98,7561.0,4717.54,japon
3315,04/03/1995,31943.76,7962.0,6455.65,USA
3316,26/07/2002,10211.74,6257.0,5450.47,Ind
3317,17/07/2003,10676.41,6546.0,7605.38,ucraia
3318,,11014.1,1278.0,5847.32,Argentina
3319,17/12/1983,28201.4,7620.0,6830.78,Canadá
3320,08/08/1998,44780.48,3746.0,5342.94,colombia
3321,29/10/2008,17950.32,,5048.48,españa
3322,25/07/2004,28080.02,9957.0,7149.93,Nicaragua
3323,,8708.22,415.0,9446.78,rusia
3324,11/12/1985,17265.17,5700.0,1207.93,ES
3325,14/12/2000,44981.76,4693.0,4853.22,España
3326,09/01/2011,34494.44,6583.0,6438.33,ucraia
3327,04/01/2022,46883.85,9606.0,1826.77,ES
3328,23/05/2011,23441.69,7009.0,9580.97,colombia
3329,05/10/2012,,9626.0,5481.19,mx
3330,27/02/2005,34055.6,,2073.21,NICA
3331,03/03/2019,30797.36,1114.0,2120.14,CA
3332,,31521.78,7437.0,3652.46,ucraia
3333,31/08/2018,23046.78,9415.0,8352.98,MEXICO
3334,09/06/2000,20131.57,5653.0,3187.37,MEXICO
3335,07/04/1995,37456.03,8383.0,2268.75,canada
3336,30/07/2017,,7212.0,9609.85,PE CAUSA
3337,09/07/2012,44744.42,7859.0,1099.83,China
3338,04/04/1990,,244.0,7489.31,nicaragua
3339,22/08/2008,,5853.0,2667.44,Nicaragua
3340,17/04/2012,48580.55,2758.0,5988.15,mx
3341,07/05/1985,34902.35,4690.0,2171.75,India
3342,19/08/1987,28419.96,9151.0,3591.96,ARG
3343,14/11/2011,4542.01,8360.0,5392.86,japon
3344,09/10/1987,8646.64,6812.0,6772.1,Peru
3345,12/01/1996,24789.93,6530.0,8315.12,china
3346,,2134.21,3660.0,177.52,Ucrania
3347,,9788.83,629.0,953.58,CHINA
3348,29/09/1993,16619.26,5285.0,8327.62,Canadá
3349,13/11/1987,24839.39,9167.0,4867.89,Rusia
3350,14/05/1992,1039.8,9746.0,705.58,india
3351,13/06/2023,40913.61,482.0,4675.64,RUS
3352,07/08/2015,7761.71,5087.0,9828.34,japon
3353,06/02/2023,27424.93,6761.0,5648.98,China
3354,,41876.9,3968.0,3448.39,PE CAUSA
3355,20/08/2024,41704.2,2979.0,3629.69,UCRANIA
3356,06/03/2018,11210.4,6135.0,,Estados Unidos
3357,04/11/2016,28591.07,2388.0,4113.08,españa
3358,24/12/2000,14513.67,628.0,7897.81,india
3359,29/07/1986,37218.07,8463.0,5253.79,
3360,,32374.36,7545.0,3374.2,corea
3361,07/12/1997,43017.82,1288.0,5339.28,peruColombia
3362,23/03/2010,25042.71,4348.0,3679.16,corea
3363,16/11/1997,18618.51,5953.0,6762.0,peruColombia
3364,29/12/1990,3317.35,,,Ucrania
3365,06/09/2005,34500.99,6698.0,5773.96,India
3366,,26564.19,199.0,145.49,México
3367,06/12/2024,40354.96,1684.0,6339.47,PE CAUSA
3368,06/01/2019,7930.72,7906.0,7074.61,corea
3369,21/03/2023,1552.42,9298.0,5542.24,AFG
3370,10/09/2023,22925.32,2711.0,3256.93,rusia
3371,28/07/2012,36781.83,1101.0,2833.94,India
3372,26/08/2010,23546.67,631.0,1205.67,corea
3373,10/07/2024,35756.48,6454.0,1915.96,peruColombia
3374,17/04/2008,24702.3,6885.0,,Peru
3375,07/11/1992,40791.33,722.0,8962.98,India
3376,31/08/2013,47527.26,7033.0,8845.29,NICA
3377,29/05/1999,11424.44,6432.0,7712.21,Canadá
3378,12/11/1994,29130.81,8443.0,,
3379,06/01/2021,,8864.0,1168.64,Argentina
3380,14/06/2019,43488.97,,4108.66,ES
3381,11/10/1987,28922.35,450.0,5982.27,RUS
3382,17/07/2007,2592.68,8775.0,5432.65,Ucrania
3383,24/10/2019,43698.22,348.0,,COL
3384,11/04/1988,15569.87,3348.0,7273.14,corea
3385,17/03/1993,49225.7,84.0,,ES
3386,07/11/1989,6400.9,8336.0,,japon
3387,28/10/2009,34480.55,9484.0,,mx
3388,29/11/1991,14582.13,,4333.03,jap
3389,15/02/1987,41043.92,1072.0,6994.11,jap
3390,08/12/1997,25163.02,7162.0,4232.17,rusia
3391,24/11/2008,5466.83,2139.0,4426.25,corea
3392,,,4988.0,3524.12,Ind
3393,14/06/2023,44116.08,1966.0,4844.17,Japon
3394,08/10/2008,,3142.0,1072.15,
3395,13/05/2015,49654.1,2936.0,7841.33,afganistan
3396,27/09/2018,20793.23,5973.0,3142.85,ucraia
3397,15/12/1997,13394.97,7173.0,1925.99,mx
3398,,44294.37,9792.0,4763.75,ARG
3399,22/12/2023,47191.83,5568.0,7623.8,ARG
3400,31/01/2005,,826.0,504.06,argentinaAfganistan
3401,16/05/1998,22812.23,2499.0,5700.04,Japon
3402,,31000.6,7612.0,8322.54,colombia
3403,23/06/1995,15298.99,4555.0,7349.21,CA
3404,,37299.6,3683.0,1360.04,MEXICO
3405,04/01/1995,1659.1,433.0,158.18,rusia
3406,,18300.48,207.0,4621.23,USA
3407,18/02/1996,36442.31,7354.0,9025.18,argentinaAfganistan
3408,24/11/2010,26662.61,7402.0,7234.23,RUS
3409,,19391.62,1757.0,9920.82,argentinaAfganistan
3410,06/03/2005,,3278.0,3451.26,Ucrania
3411,12/06/2024,39556.59,1580.0,2004.55,Argentina
3412,17/02/2012,13186.23,6171.0,4601.89,argentinaAfganistan
3413,06/10/1987,12309.17,5945.0,7662.86,mx
3414,30/04/2014,30816.16,6972.0,3784.25,colombia
3415,19/07/1999,28085.26,2436.0,8438.06,China
3416,22/04/2003,12337.44,2909.0,1210.0,Ucrania
3417,26/10/2013,37521.87,6133.0,8163.77,corea
3418,19/02/2023,11216.45,3573.0,1962.6,NICA
3419,30/09/1996,34016.47,904.0,1267.64,USA
